drift_type,severity,severity_value,eod,dpd,ece,model,task,replication
label,0,0.15,0.07611036429603225,2.7204756180565504e-05,0.1400180367796892,logistic_regression,med_change,11
label,0,0.15,0.38799414348462663,0.02399930506992587,0.3301153111512456,xgboost,med_change,11
label,0,0.15,0.012933138116154222,0.0040638737107977965,0.13907413837654117,mlp,med_change,11
label,1,0.2,0.03288713314007463,0.000620943696867049,0.38572844298201786,logistic_regression,readmit_30,11
label,1,0.2,0.009331362852649728,0.00441197787900411,0.07903974620423311,xgboost,readmit_30,11
label,1,0.2,0.0,0.0,0.18451649149084978,mlp,readmit_30,11
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,11
label,1,0.2,0.08466506480627195,0.04106057755864101,0.096658547907091,xgboost,extended_stay,11
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,11
label,1,0.2,0.0692919348731541,2.7204756180565504e-05,0.16540237490056217,logistic_regression,med_change,11
label,1,0.2,0.3502722323049002,0.02399930506992587,0.28008803154568473,xgboost,med_change,11
label,1,0.2,0.011667098781436349,0.0040638737107977965,0.18424719553919616,mlp,med_change,11
label,2,0.25,0.05342655222721149,0.000620943696867049,0.3362343223008806,logistic_regression,readmit_30,11
label,2,0.25,0.006841736296633132,0.00441197787900411,0.12121073543574154,xgboost,readmit_30,11
label,2,0.25,0.0,0.0,0.2345061201985868,mlp,readmit_30,11
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,11
label,2,0.25,0.06972730547017236,0.04106057755864101,0.05494326618039319,xgboost,extended_stay,11
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,11
label,2,0.25,0.05935224356370869,2.7204756180565504e-05,0.19133220688842228,logistic_regression,med_change,11
label,2,0.25,0.3075221238938053,0.02399930506992587,0.23030142795396524,xgboost,med_change,11
label,2,0.25,0.013404175481148337,0.0040638737107977965,0.22871121375443024,mlp,med_change,11
concept,0,1.5,0.10357265033540086,0.000620943696867049,0.45832748882312974,logistic_regression,readmit_30,11
concept,0,1.5,0.004871119836984815,0.00441197787900411,0.026198272729125217,xgboost,readmit_30,11
concept,0,1.5,0.0,0.0,0.11680700872497658,mlp,readmit_30,11
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,11
concept,0,1.5,0.20091350055678242,0.04106057755864101,0.11615980468695031,xgboost,extended_stay,11
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,11
concept,0,1.5,0.07285028707562466,2.7204756180565504e-05,0.45798848966508104,logistic_regression,med_change,11
concept,0,1.5,0.460676120773018,0.02399930506992587,0.4409051864539126,xgboost,med_change,11
concept,0,1.5,0.017666201766620176,0.0040638737107977965,0.5354649286690119,mlp,med_change,11
concept,1,2.0,0.13393996815496167,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,11
concept,1,2.0,0.013080152119274144,0.00441197787900411,0.021434519839432696,xgboost,readmit_30,11
concept,1,2.0,0.0,0.0,0.13423077972684344,mlp,readmit_30,11
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,11
concept,1,2.0,0.18478336239640664,0.04106057755864101,0.1166053918506923,xgboost,extended_stay,11
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,11
concept,1,2.0,0.0804168725813171,2.7204756180565504e-05,0.5234267510935696,logistic_regression,med_change,11
concept,1,2.0,0.4805687500162851,0.02399930506992587,0.46148239676175096,xgboost,med_change,11
concept,1,2.0,0.017193566278424846,0.0040638737107977965,0.6055656702191012,mlp,med_change,11
concept,2,3.0,0.18580304342711718,0.000620943696867049,0.4085452859606531,logistic_regression,readmit_30,11
concept,2,3.0,0.01083271844556372,0.00441197787900411,0.04891624876885858,xgboost,readmit_30,11
concept,2,3.0,0.0,0.0,0.16879961502935567,mlp,readmit_30,11
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,11
concept,2,3.0,0.18704549721509484,0.04106057755864101,0.1773793574316735,xgboost,extended_stay,11
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,11
concept,2,3.0,0.09563271079563818,2.7204756180565504e-05,0.6623029472464955,logistic_regression,med_change,11
concept,2,3.0,0.4912647356101244,0.02399930506992587,0.47583296434581746,xgboost,med_change,11
concept,2,3.0,0.015370705244122965,0.0040638737107977965,0.7466073343544074,mlp,med_change,11
covariate,0,0.5,0.2540135963309057,0.24704551554395437,0.6052315096947564,logistic_regression,readmit_30,12
covariate,0,0.5,0.01854702170232415,0.00482682956952475,0.02760894030171839,xgboost,readmit_30,12
covariate,0,0.5,0.0,0.0,0.10493127836078633,mlp,readmit_30,12
covariate,0,0.5,0.0,0.0,0.7044181602818489,logistic_regression,extended_stay,12
covariate,0,0.5,0.12523520453929116,0.1062117725761858,0.11163621687605975,xgboost,extended_stay,12
covariate,0,0.5,0.0,0.0,0.704417991392672,mlp,extended_stay,12
covariate,0,0.5,0.09417639468844932,0.05037727564207704,0.31386751373927424,logistic_regression,med_change,12
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004431327902865507,xgboost,med_change,12
covariate,0,0.5,0.00915794333758917,0.004893577091839074,0.45308364265650364,mlp,med_change,12
covariate,1,1.0,0.3351892436367139,0.32400050413553283,0.7095545394817985,logistic_regression,readmit_30,12
covariate,1,1.0,0.03352829511056385,0.010842179082074013,0.08063257040076918,xgboost,readmit_30,12
covariate,1,1.0,0.0,0.0,0.10877433511909083,mlp,readmit_30,12
covariate,1,1.0,0.0,0.0,0.7044181705023829,logistic_regression,extended_stay,12
covariate,1,1.0,0.3269749522113692,0.317371283051191,0.2668057017196785,xgboost,extended_stay,12
covariate,1,1.0,0.0,0.0,0.704418170241452,mlp,extended_stay,12
covariate,1,1.0,0.2418938796152366,0.12505057993579205,0.23911418265785347,logistic_regression,med_change,12
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.0044708318063311995,xgboost,med_change,12
covariate,1,1.0,0.01174192266575454,0.00613813216340099,0.451511735837847,mlp,med_change,12
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.782915465867597,logistic_regression,readmit_30,12
covariate,2,1.5,0.03914627263865374,0.016027825213582,0.10020011919671336,xgboost,readmit_30,12
covariate,2,1.5,0.0,0.0,0.11012093431547237,mlp,readmit_30,12
covariate,2,1.5,0.0,0.0,0.7044181705040446,logistic_regression,extended_stay,12
covariate,2,1.5,0.559307107688401,0.510899596679069,0.39969635122892044,xgboost,extended_stay,12
covariate,2,1.5,0.0,0.0,0.7044181705036625,mlp,extended_stay,12
covariate,2,1.5,0.44086028788397036,0.23311944531641848,0.14910952203306635,logistic_regression,med_change,12
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004449050988846672,xgboost,med_change,12
covariate,2,1.5,0.01475656521528081,0.007590113080223228,0.4501597354608573,mlp,med_change,12
label,0,0.15,0.03876541806400269,0.000620943696867049,0.43571807168975485,logistic_regression,readmit_30,12
label,0,0.15,0.013480740446010723,0.00441197787900411,0.03760669421844279,xgboost,readmit_30,12
label,0,0.15,0.0,0.0,0.13466300777241202,mlp,readmit_30,12
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,12
label,0,0.15,0.06530130270392065,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,12
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,12
label,0,0.15,0.07659840724381166,2.7204756180565504e-05,0.14084774016073046,logistic_regression,med_change,12
label,0,0.15,0.38775012201073694,0.02399930506992587,0.3300776602534218,xgboost,med_change,12
label,0,0.15,0.01171303074670571,0.0040638737107977965,0.13824443499549988,mlp,med_change,12
label,1,0.2,0.03599916633509537,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,12
label,1,0.2,0.00829401845430948,0.00441197787900411,0.07868405313128086,xgboost,readmit_30,12
label,1,0.2,0.0,0.0,0.18465263648014899,mlp,readmit_30,12
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,12
label,1,0.2,0.06703021003448772,0.04106057755864101,0.09829526783979994,xgboost,extended_stay,12
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,12
label,1,0.2,0.0698104725967735,2.7204756180565504e-05,0.16457267151952087,logistic_regression,med_change,12
label,1,0.2,0.3505315011667099,0.02399930506992587,0.2799082647035819,xgboost,med_change,12
label,1,0.2,0.010889292196007259,0.0040638737107977965,0.18383992892789,mlp,med_change,12
label,2,0.25,0.06255518293260576,0.000620943696867049,0.33573881427428093,logistic_regression,readmit_30,12
label,2,0.25,0.005181985259288733,0.00441197787900411,0.12242998194982588,xgboost,readmit_30,12
label,2,0.25,0.0,0.0,0.23464226518788597,mlp,readmit_30,12
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,12
label,2,0.25,0.06806755443282797,0.04106057755864101,0.05701752463299638,xgboost,extended_stay,12
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,12
label,2,0.25,0.06128808427167329,2.7204756180565504e-05,0.19423616872206675,logistic_regression,med_change,12
label,2,0.25,0.30779867256637167,0.02399930506992587,0.23030142795396522,xgboost,med_change,12
label,2,0.25,0.009126106194690266,0.0040638737107977965,0.22950261276214198,mlp,med_change,12
concept,0,1.5,0.11008730831585689,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,12
concept,0,1.5,0.004871119836984815,0.00441197787900411,0.024953717657563303,xgboost,readmit_30,12
concept,0,1.5,0.0,0.0,0.1177728570953171,mlp,readmit_30,12
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,12
concept,0,1.5,0.19297699262027446,0.04106057755864101,0.11076673271018202,xgboost,extended_stay,12
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,12
concept,0,1.5,0.07884279643892055,2.7204756180565504e-05,0.4611989975154738,logistic_regression,med_change,12
concept,0,1.5,0.4681667574771379,0.02399930506992587,0.4492198873728165,xgboost,med_change,12
concept,0,1.5,0.019525801952580194,0.0040638737107977965,0.5374552179926398,mlp,med_change,12
concept,1,2.0,0.12817627939415477,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,12
concept,1,2.0,0.004627696867163175,0.00441197787900411,0.028394973068174498,xgboost,readmit_30,12
concept,1,2.0,0.0,0.0,0.1360263314782252,mlp,readmit_30,12
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,12
concept,1,2.0,0.17344426952383646,0.04106057755864101,0.1104389190823736,xgboost,extended_stay,12
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,12
concept,1,2.0,0.08439301572247018,2.7204756180565504e-05,0.5271604163082553,logistic_regression,med_change,12
concept,1,2.0,0.4752672258280809,0.02399930506992587,0.4548447697134207,xgboost,med_change,12
concept,1,2.0,0.018857459789240156,0.0040638737107977965,0.6059897160575202,mlp,med_change,12
concept,2,3.0,0.19517072492594612,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,12
concept,2,3.0,0.01200367863291735,0.00441197787900411,0.0502199624579889,xgboost,readmit_30,12
concept,2,3.0,0.0,0.0,0.1708738734819589,mlp,readmit_30,12
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,12
concept,2,3.0,0.18529111125018255,0.04106057755864101,0.17631386445548938,xgboost,extended_stay,12
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,12
concept,2,3.0,0.0969786058158266,2.7204756180565504e-05,0.66520690908014,logistic_regression,med_change,12
concept,2,3.0,0.49557159967472736,0.02399930506992587,0.4818377886004197,xgboost,med_change,12
concept,2,3.0,0.0189873417721519,0.0040638737107977965,0.7472370846209535,mlp,med_change,12
covariate,0,0.5,0.2526140162049434,0.24559353462713207,0.6049353519946297,logistic_regression,readmit_30,13
covariate,0,0.5,0.022292340054384074,0.005241681260045388,0.027640510810235067,xgboost,readmit_30,13
covariate,0,0.5,0.0,0.0,0.1049659671269073,mlp,readmit_30,13
covariate,0,0.5,0.0,0.0,0.7044181578841138,logistic_regression,extended_stay,13
covariate,0,0.5,0.12593695892525603,0.10662662426670644,0.11158684325620633,xgboost,extended_stay,13
covariate,0,0.5,0.0,0.0,0.7044179715971604,mlp,extended_stay,13
covariate,0,0.5,0.09503772113117112,0.05099955317785802,0.31389591386045285,logistic_regression,med_change,13
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004411129649319767,xgboost,med_change,13
covariate,0,0.5,0.010449933001671855,0.005515854627620035,0.4530857388061001,mlp,med_change,13
covariate,1,1.0,0.335889033699695,0.32462278167131375,0.7093238520275222,logistic_regression,readmit_30,13
covariate,1,1.0,0.03165563593453389,0.010219901546293054,0.08071612864439108,xgboost,readmit_30,13
covariate,1,1.0,0.0,0.0,0.10876569284980846,mlp,readmit_30,13
covariate,1,1.0,0.0,0.0,0.704418170501993,logistic_regression,extended_stay,13
covariate,1,1.0,0.3234413833067755,0.31529702459858777,0.26676558056416244,xgboost,extended_stay,13
covariate,1,1.0,0.0,0.0,0.7044181702112919,mlp,extended_stay,13
covariate,1,1.0,0.23974056350843206,0.12442830240001108,0.2391700490148311,logistic_regression,med_change,13
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004472093585375569,xgboost,med_change,13
covariate,1,1.0,0.013464575551198125,0.006967835544442269,0.4514978196683891,mlp,med_change,13
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7827609094264221,logistic_regression,readmit_30,13
covariate,2,1.5,0.03727361346262378,0.01540554767780104,0.10012237198018752,xgboost,readmit_30,13
covariate,2,1.5,0.0,0.0,0.11011747925054684,mlp,readmit_30,13
covariate,2,1.5,0.0,0.0,0.7044181705040446,logistic_regression,extended_stay,13
covariate,2,1.5,0.5560680028591901,0.5092401899169865,0.3991926107165404,xgboost,extended_stay,13
covariate,2,1.5,0.0,0.0,0.7044181705036177,mlp,extended_stay,13
covariate,2,1.5,0.43913763499852676,0.23187489024485658,0.149109222895665,logistic_regression,med_change,13
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004457190067284589,xgboost,med_change,13
covariate,2,1.5,0.017340544543446187,0.008834668151785146,0.45014969129316423,mlp,med_change,13
label,0,0.15,0.029083537012827065,0.000620943696867049,0.43579872802583386,logistic_regression,readmit_30,13
label,0,0.15,0.013480740446010723,0.00441197787900411,0.036776990837401505,xgboost,readmit_30,13
label,0,0.15,0.0,0.0,0.13466300777241202,mlp,readmit_30,13
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,13
label,0,0.15,0.06115192511055967,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,13
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,13
label,0,0.15,0.07586634282214255,2.7204756180565504e-05,0.13877348170812726,logistic_regression,med_change,13
label,0,0.15,0.3882381649585164,0.02399930506992587,0.3298978934113189,xgboost,med_change,13
label,0,0.15,0.012445095168374817,0.0040638737107977965,0.1392433721969213,mlp,med_change,13
label,1,0.2,0.03807385513177586,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,13
label,1,0.2,0.010368707250989977,0.00441197787900411,0.08035301997889822,xgboost,readmit_30,13
label,1,0.2,0.0,0.0,0.1845164914908498,mlp,readmit_30,13
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,13
label,1,0.2,0.07014224322950846,0.04106057755864101,0.09665854790709098,xgboost,extended_stay,13
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,13
label,1,0.2,0.0692919348731541,2.7204756180565504e-05,0.16374296813847958,logistic_regression,med_change,13
label,1,0.2,0.3505315011667099,0.02399930506992587,0.28029105666170223,xgboost,med_change,13
label,1,0.2,0.011667098781436349,0.0040638737107977965,0.1842471955391961,mlp,med_change,13
label,2,0.25,0.06836431156331113,0.000620943696867049,0.335738814274281,logistic_regression,readmit_30,13
label,2,0.25,0.005181985259288733,0.00441197787900411,0.12405115462572242,xgboost,readmit_30,13
label,2,0.25,0.0,0.0,0.23450612019858677,mlp,readmit_30,13
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,13
label,2,0.25,0.060598674764778204,0.04106057755864101,0.057847228014037654,xgboost,extended_stay,13
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,13
label,2,0.25,0.058799146218575946,2.7204756180565504e-05,0.19226119244198495,logistic_regression,med_change,13
label,2,0.25,0.30779867256637167,0.02399930506992587,0.23008401021403851,xgboost,med_change,13
label,2,0.25,0.008849557522123894,0.0040638737107977965,0.22904370538466,mlp,med_change,13
concept,0,1.5,0.11823063079142682,0.000620943696867049,0.4583274888231298,logistic_regression,readmit_30,13
concept,0,1.5,0.013014442312554848,0.00441197787900411,0.02080520075235691,xgboost,readmit_30,13
concept,0,1.5,0.0,0.0,0.11735800540479645,mlp,readmit_30,13
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,13
concept,0,1.5,0.20396600360928546,0.04106057755864101,0.11823406313955354,xgboost,extended_stay,13
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,13
concept,0,1.5,0.07210122340521269,2.7204756180565504e-05,0.4562207772292261,logistic_regression,med_change,13
concept,0,1.5,0.4704139484883738,0.02399930506992587,0.4515115635653464,xgboost,med_change,13
concept,0,1.5,0.017201301720130173,0.0040638737107977965,0.5354649286690116,mlp,med_change,13
concept,1,2.0,0.13826273472556683,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,13
concept,1,2.0,0.007316463358467227,0.00441197787900411,0.026768433198632594,xgboost,readmit_30,13
concept,1,2.0,0.0,0.0,0.13478177640666328,mlp,readmit_30,13
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,13
concept,1,2.0,0.1874831464136853,0.04106057755864101,0.11829036572904437,xgboost,extended_stay,13
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,13
concept,1,2.0,0.07942283679602882,2.7204756180565504e-05,0.5231202050768212,logistic_regression,med_change,13
concept,1,2.0,0.4782493331839457,0.02399930506992587,0.45856404230419723,xgboost,med_change,13
concept,1,2.0,0.014975041597337771,0.0040638737107977965,0.603032504389016,mlp,med_change,13
